,gn,gn1,human_mouse,lca,name
57150804,BN610_00866,BN610_00866,False,909929,gi|490196822|ref|WP_004095358.1| pyruvate ferredoxin oxidoreductase [Acetonema longum]
57174569,,,False,,SRS051882.80310-T1-C
57177404,,,False,,SRS016335.99327-T1-C
57195031,,,False,,SRS051882.100776-T1-C
57198195,,,False,,SRS051882.103940-T1-C
57202176,,,False,,SRS051882.107921-T1-C
57212070,,,False,,SRS051882.117815-T1-C
57221064,,,False,,SRS024625.69858-T1-C
57221749,,,False,,SRS049712.90004-T1-C
57234425,,,False,,SRS015190.122104-T1-C
57242630,,,False,,SRS017521.5196-T1-C
57252855,,,False,,SRS051882.158600-T1-C
57256848,,,False,,SRS051882.162593-T1-C
57303155,,,False,,SRS011405.21120-T1-C
57325151,,,False,,SRS014683.74094-T1-C
57340042,,,False,,SRS052027.81695-T1-C
57352330,,,False,,SRS052027.93983-T1-C
57355108,,,False,,SRS052027.96761-T1-C
57366109,,,False,,SRS052027.107762-T1-C
57369968,,,False,,SRS052027.111621-T1-C
57375765,,,False,,SRS052027.117418-T1-C
57376663,,,False,,SRS054956.91875-T1-C
57378594,,,False,,SRS052027.120247-T1-C
57379284,,,False,,V1.UC36-0_GL0109683  [gene]  locus=scaffold57919_2:1:858:- [Lack both ends] codon-table.11
57419380,,,False,,SRS015578.39887-T1-C
57421865,,,False,1095771,gi|517992708|ref|WP_019162916.1| hypothetical protein [Ruminococcus sp. JC304]
57424518,,,False,,SRS053398.42727-T1-C
57445358,,,False,,SRS045004.113480-T1-C
57453375,,,False,,SRS053398.75727-T1-C
57476805,,,False,,SRS019030.130141-T1-C
57511620,,,False,,SRS064276.62582-T1-C
57513431,,,False,,SRS053398.138449-T1-C
57520254,,,False,,SRS053398.145272-T1-C
57525942,,,False,,SRS053398.150960-T1-C
57535441,,,False,,SRS053398.160459-T1-C
57550208,,,False,,SRS053398.175226-T1-C
57563016,,,False,,V1.FI01_GL0097513  [gene]  locus=scaffold28711_1:2:535:- [Lack both ends] codon-table.11
57568877,,,False,,SRS053398.193895-T1-C
57577649,,,False,,SRS058723.64272-T1-C
57588400,,,False,,SRS054590.15226-T1-C
57596771,"BN639_02120,BN806_02179,BN807_01886,CK5_26650,BN729_02256,BN514_02380",,False,186802,gi|517991472|ref|WP_019161680.1| twitching motility protein PilT [Ruminococcus sp. JC304]
57602627,,,False,,SRS054590.31870-T1-C
57616187,,,False,,SRS054590.45671-T1-C
57619266,,,False,,SRS011134.144821-T1-C
57621203,,,False,,SRS054590.50687-T1-C
57621498,,,False,,SRS054590.50982-T1-C
57644708,,,False,,SRS054956.18179-T1-C
57651347,,,False,,SRS054956.27604-T1-C
57658806,,,False,,SRS054956.38158-T1-C
57659833,,,False,,SRS017521.39890-T1-C
57681464,,,False,368811,"gi|518507692|ref|WP_019677899.1| hypothetical protein, partial [Rheinheimera perlucida]"
57696082,,,False,,G1-5A_GL0061750_1_618_+
57696478,,,False,,SRS054956.88153-T1-C
57699068,,,False,,SRS016018.123981-T1-C
57699664,,,False,,SRS054956.91905-T1-C
57701838,,,False,,6-4_GL0029619_1_552_+
57715082,,,False,,SRS054956.108831-T1-C
57729363,,,False,1496,"gi|544984330|ref|WP_021382512.1| ribosomal S3, C-terminal domain protein [Peptoclostridium difficile]"
57735282,,,False,,SRS054956.129031-T1-C
57741843,,,False,,SRS054956.135592-T1-C
57743891,,,False,,SRS054956.137640-T1-C
57746537,,,False,,SRS054956.140286-T1-C
57769961,,,False,,SRS014235.34769-T1-C
57771631,,,False,,MH0197_GL0111799  [gene]  locus=C1874067_1:483:614:+ [Lack 3'-end] codon-table.11
57772040,,,False,,SRS055982.21876-T1-C
57779317,,,False,,SRS055982.29971-T1-C
57814241,,,False,,SRS055982.66798-T1-C
57819723,,,False,,SRS012273.180319-T1-C
57821908,"BN708_01075,BN482_00407",,False,1239,gi|547628255|ref|WP_022118978.1| fructose-1 6-bisphosphate aldolase class II various bacterial and amitochondriate protist [Firmicutes bacterium CAG:56]
57826602,,,False,,SRS055982.79159-T1-C
57831361,,,False,,SRS024331.124606-T1-C
57841642,,,False,,SRS062427.58781-T1-C
57852928,,,False,,SRS055982.105485-T1-C
57858569,,,False,,SRS053335.120588-T1-C
57868542,,,False,,SRS015065.168391-T1-C
57869016,,,False,,SRS016018.154900-T1-C
57870465,,,False,,SRS064276.79850-T1-C
57876845,,,False,,SRS015369.44467-T1-C
57932979,,,False,,SRS056259.46707-T1-C
57957144,,,False,853,E2ZFS9|HMPREF9436_00512 hypothetical protein [Faecalibacterium cf. prausnitzii KLE1255]
57969630,,,False,,SRS056259.94090-T1-C
57974795,,,False,,SRS056259.100383-T1-C
57980588,,,False,,SRS056259.107272-T1-C
57998125,,,False,,SRS056259.127474-T1-C
58028775,,,False,,SRS017103.47330-T1-C
58033748,,,False,,SRS053335.41337-T1-C
58041320,,,False,,SRS020328.144122-T1-C
58042503,,,False,,SRS056259.172518-T1-C
58043383,,,False,,SRS017307.23330-T1-C
58048009,,,False,,SRS056259.178024-T1-C
58064589,,,False,,SRS018427.116143-T1-C
58064839,,,False,,SRS011239.165756-T1-C
58120150,,,False,,SRS056519.43615-T1-C
58126473,,,False,,MH0229_GL0147791  [gene]  locus=scaffold132906_1:1787:2413:+ [Complete] codon-table.11
58130479,,,False,,SRS056519.55489-T1-C
58132764,,,False,,SRS056519.58085-T1-C
58141185,,,False,,SRS056519.67493-T1-C
58143245,,,False,,SRS056519.69727-T1-C
58151392,,,False,,SRS015578.103768-T1-C
58152297,,,False,,SRS056519.79471-T1-C
58170004,,,False,,SRS056519.97289-T1-C
58181147,,,False,,SRS063985.59053-T1-C
58191158,,,False,,MH0012_GL0031326  [gene]  locus=scaffold81545_2:1190:1696:+ [Lack 3'-end] codon-table.11
58194975,,,False,,SZEY-62A_GL0023936  [gene]  locus=scaffold82785_2:1:654:- [Lack 3'-end] codon-table.11
58226462,,,False,,SRS057717.13538-T1-C
58253873,,,False,,SRS045645.48928-T1-C
58257839,,,False,,SRS014287.110542-T1-C
58265109,,,False,,SRS057717.58355-T1-C
58267232,,,False,,MH0114_GL0012016  [gene]  locus=scaffold38910_1:2:583:+ [Lack both ends] codon-table.11
58283832,,,False,,SRS058723.9795-T1-C
58286110,,,False,,Group2-8A_GL0001462_1_1271_+
58299348,,,False,,SRS058723.26675-T1-C
58303947,BN538_01228,BN538_01228,False,1262985,gi|547738045|ref|WP_022151764.1| pyruvate-flavodoxin oxidoreductase [Lachnospiraceae bacterium CAG:215]
58317121,,,False,,SRS058723.44614-T1-C
58332083,,,False,,SRS021484.41234-T1-C
58341277,,,False,,SRS058723.68770-T1-C
58348710,,,False,,SRS058723.76203-T1-C
58371576,"BN711_02749,BN543_02528",,False,139043,gi|547774610|ref|WP_022185851.1| glyceraldehyde-3-phosphate dehydrogenase a [Bacteroides dorei CAG:222]
58377681,,,False,,SRS047014.141126-T1-C
58388428,,,False,,SRS015264.25041-T1-C
58395081,,,False,,SRS047014.158526-T1-C
58397033,,,False,,SRS047014.160478-T1-C
58399169,,,False,,SRS047014.162614-T1-C
58416621,,,False,,SRS047014.180066-T1-C
58432973,,,False,,SRS047014.196418-T1-C
58446195,,,False,,SRS047014.209640-T1-C
58458762,,,False,,SRS047014.222207-T1-C
58466413,,,False,,SRS047014.229858-T1-C
58469943,,,False,,SRS047014.233388-T1-C
58470293,,,False,,SRS047014.233738-T1-C
58476080,,,False,,SRS047014.239525-T1-C
58476241,rplA,rplA,False,186802,gi|547453178|ref|WP_022072717.1| 50S ribosomal protein L1 [Anaerotruncus sp. CAG:528]
58480945,,,False,,SRS047014.244390-T1-C
58484886,,,False,,SRS047014.248331-T1-C
58489017,,,False,,SRS016335.287407-T1-C
58494014,,,False,,SRS047014.257459-T1-C
58500339,,,False,,SRS047014.263784-T1-C
58527538,,,False,,SRS047044.21679-T1-C
58557878,,,False,,SRS047044.57907-T1-C
58563724,,,False,,SRS047044.64203-T1-C
58666635,,,False,,763536994-stool2_revised_scaffold36321_1_gene80946 strand:-  start:3 stop:659 length:657 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11
58669684,,,False,,SRS048164.4385-T1-C
58675112,,,False,,S-Fe11_GL0072565_1_1343_+
58687019,,,False,,SRS048164.24907-T1-C
58726192,,,False,,SRS048164.71513-T1-C
58729912,,,False,,SRS048164.75757-T1-C
58735364,,,False,,SRS048164.81825-T1-C
58745702,,,False,,MH0198_GL0189564  [gene]  locus=scaffold29355_5:2:637:+ [Lack both ends] codon-table.11
58755755,,,False,,SRS048164.103504-T1-C
58764873,,,False,,SRS019161.150-T1-C
58766208,,,False,,SRS048164.113957-T1-C
58792331,,,False,,SRS048164.140080-T1-C
58794215,,,False,,SRS021484.55778-T1-C
58799028,,,False,,SRS024331.130377-T1-C
58800747,,,False,,SRS048164.148496-T1-C
58808937,,,False,,SRS048164.156686-T1-C
58816801,,,False,,SRS042628.146447-T1-C
58819928,,,False,,SRS048164.167677-T1-C
58823536,,,False,,SRS048164.171285-T1-C
58831452,,,False,,SRS048164.179201-T1-C
58840009,,,False,,SRS048164.187758-T1-C
58852310,,,False,,SRS048164.200059-T1-C
58873904,,,False,,SRS048870.4189-T1-C
58886235,,,False,,SRS048870.166953-T1-C
58916239,,,False,,SRS048870.53198-T1-C
58926833,,,False,,O2.UC48-0_GL0242003  [gene]  locus=scaffold80784_2:3:905:- [Lack both ends] codon-table.11
58930696,,,False,,SRS018133.102086-T1-C
58940633,,,False,,SRS017521.50550-T1-C
58954345,,,False,,SRS056519.69111-T1-C
58958836,,,False,,SRS048870.101385-T1-C
58961882,,,False,,SRS048870.104627-T1-C
59022571,,,False,,SRS048870.165702-T1-C
59024992,,,False,,SRS024132.237670-T1-C
59032725,,,False,,SRS048870.175856-T1-C
59033956,,,False,,SRS011271.215299-T1-C
59037295,,,False,,SRS013158.18265-T1-C
59052474,,,False,,SRS049712.8812-T1-C
59057065,,,False,,SRS049712.13536-T1-C
59068324,,,False,,SRS015782.73804-T1-C
59069679,,,False,,SRS049712.26150-T1-C
59070721,,,False,,SRS049712.27192-T1-C
59079977,,,False,,SRS049712.36448-T1-C
59084622,,,False,,SRS049712.41093-T1-C
59086975,,,False,,SRS049712.43446-T1-C
59088408,,,False,,SRS015133.110652-T1-C
59092169,,,False,,MH0439_GL0072716  [gene]  locus=scaffold39079_4:427:714:+ [Lack 3'-end] codon-table.11
59092668,,,False,,SRS049712.49139-T1-C
59099857,,,False,,SRS014923.23678-T1-C
59105447,,,False,,SRS049712.61918-T1-C
59109067,,,False,,SRS049712.65538-T1-C
59115783,,,False,,SRS049712.72254-T1-C
59116050,,,False,,SRS014459.215894-T1-C
59116770,,,False,,SRS049712.73241-T1-C
59126057,,,False,,SRS049712.82528-T1-C
59141255,,,False,,O2.UC4-2_GL0013615  [gene]  locus=scaffold28057_10:3:530:+ [Lack both ends] codon-table.11
59144266,,,False,,SRS017103.125343-T1-C
59147200,,,False,,SRS049712.103671-T1-C
59152355,,,False,,SRS049712.108826-T1-C
59153246,,,False,,SRS049712.109717-T1-C
59155183,,,False,,SRS012273.179196-T1-C
59155249,,,False,,SRS049712.111720-T1-C
59156293,,,False,,SRS049712.112764-T1-C
59158144,,,False,,SRS049712.114615-T1-C
59160337,,,False,,SRS049712.116808-T1-C
59161680,,,False,,O2.UC3-2_GL0083147  [gene]  locus=scaffold12819_4:3:560:+ [Lack both ends] codon-table.11
59163144,,,False,,SRS049712.119615-T1-C
59167216,,,False,,SRS014613.131567-T1-C
59168263,,,False,,SRS015663.34429-T1-C
59182006,,,False,,SRS049712.138477-T1-C
59182599,,,False,,SRS049712.139070-T1-C
59201289,,,False,,SRS049712.157760-T1-C
59203959,,,False,,SRS049712.160430-T1-C
59208515,,,False,,SRS020233.131537-T1-C
59211611,,,False,,SRS049712.168082-T1-C
59223220,,,False,,V1.FI37_GL0001072  [gene]  locus=scaffold2909_2:80:502:+ [Lack 3'-end] codon-table.11
59235616,,,False,,SRS049712.192087-T1-C
59237785,,,False,,SRS049712.194256-T1-C
59257237,"AL1_23770,BN590_00247,Alfi_0479",,False,239759,"tr|I3YIQ5|I3YIQ5_ALIFI TonB-linked outer membrane protein, SusC/RagA family OS=Alistipes finegoldii (strain DSM 17242 / JCM 16770 / AHN 2437 / CCUG 46020 / CIP 107999) GN=Alfi_0479 PE=3 SV=1"
59273687,,,False,,SRS011239.106061-T1-C
59274062,,,False,,SRS014979.68934-T1-C
59284252,,,False,,SRS049900.44260-T1-C
59288052,,,False,,SRS049900.48060-T1-C
59294986,,,False,,SRS024265.61106-T1-C
59296033,,,False,,SRS017103.76731-T1-C
59297947,,,False,,SRS049900.57955-T1-C
59302142,,,False,,SRS049900.62150-T1-C
59307972,,,False,,SRS049900.67980-T1-C
59315964,,,False,,SRS049900.75972-T1-C
59327497,,,False,,SRS049900.87505-T1-C
59329815,,,False,,SRS049900.89823-T1-C
59329939,,,False,,SRS049900.89947-T1-C
59355888,,,False,,8-2_GL0111490_55_1772_+
59359904,,,False,,SRS049959.15430-T1-C
59368794,,,False,,SRS049959.25343-T1-C
59382202,,,False,,MH0419_GL0170108  [gene]  locus=scaffold108811_1:42014:44677:- [Complete] codon-table.11
59398215,,,False,,MH0336_GL0016147  [gene]  locus=C1305930_1:72:1742:+ [Complete] codon-table.11
59408423,,,False,1095771,gi|517992782|ref|WP_019162990.1| ABC transporter substrate-binding protein [Ruminococcus sp. JC304]
59416851,,,False,,SRS019685.129436-T1-C
59421322,,,False,,SRS013951.147490-T1-C
59429091,,,False,,SRS049959.89967-T1-C
59436884,,,False,,SRS049959.98008-T1-C
59438649,,,False,,SRS049959.99834-T1-C
59467852,"BN816_01794,BN749_01590,BN555_02450,BN526_01078,BN699_01588",,False,1239,gi|548309602|ref|WP_022500143.1| putative uncharacterized protein [Firmicutes bacterium CAG:95]
59476879,,,False,,SRS077730.47079-T1-C
59497092,,,False,,SRS049959.158827-T1-C
59530812,,,False,,SRS011271.123106-T1-C
59533084,,,False,,SRS049959.194819-T1-C
59543676,,,False,,SRS023526.137056-T1-C
59554904,,,False,,SRS022609.227757-T1-C
59569449,,,False,,SRS049959.231184-T1-C
59573933,,,False,,O2.UC40-0_GL0124872  [gene]  locus=C1468632_1:3:539:- [Lack 3'-end] codon-table.11
59590249,,,False,,SRS049959.251984-T1-C
59590660,,,False,,SRS050925.55009-T1-C
59593266,,,False,,SRS020869.112923-T1-C
59610417,,,False,,SRS056519.101854-T1-C
59613959,,,False,,SRS049959.275694-T1-C
59615512,,,False,,SRS049959.277247-T1-C
59619870,,,False,,SRS043411.8103-T1-C
59624637,,,False,,V1.FI36_GL0049973  [gene]  locus=scaffold76919_3:1:855:- [Lack both ends] codon-table.11
59631096,,,False,,SRS056519.64072-T1-C
59636746,,,False,,SRS049959.298481-T1-C
59642867,,,False,,MH0096_GL0105560  [gene]  locus=C1387452_1:1:618:+ [Lack both ends] codon-table.11
59647188,,,False,,SRS013521.55025-T1-C
59658213,,,False,,SRS018656.79870-T1-C
59659494,,,False,,SRS017103.195677-T1-C
59660821,,,False,,SRS015190.66261-T1-C
59667691,,,False,,SRS049959.329426-T1-C
59676363,,,False,,SRS017521.200131-T1-C
59700889,,,False,,SRS078176.111354-T1-C
59705910,,,False,,SRS015960.110619-T1-C
59718996,,,False,,SRS078176.129461-T1-C
59722913,,,False,,SRS078176.132369-T1-C
59723339,,,False,,SRS020233.58670-T1-C
59726715,,,False,,SRS078176.137180-T1-C
59732024,,,False,,SRS078176.142489-T1-C
59734229,,,False,,SRS078176.144694-T1-C
59740968,,,False,,SRS047014.231446-T1-C
59768239,,,False,,SRS019910.30392-T1-C
59784078,,,False,,7-4_GL0096389_16_513_+
59824668,,,False,,ED20A_GL0085459  [gene]  locus=scaffold48900_1:2:1726:- [Lack both ends] codon-table.11
59836165,,,False,,SRS058770.66113-T1-C
59843877,,,False,,SRS058770.74816-T1-C
59848474,,,False,,SRS015854.42763-T1-C
59855141,BN506_02529,BN506_02529,False,816,gi|494409519|ref|WP_007215512.1| hypothetical protein [Bacteroides cellulosilyticus]
59870185,,,False,,SRS058770.102484-T1-C
59871480,,,False,,SRS058770.103779-T1-C
59885854,,,False,,SRS058770.118153-T1-C
59886793,,,False,,SRS058770.119092-T1-C
59897134,,,False,,SRS058770.129433-T1-C
59897466,,,False,,SRS058770.129765-T1-C
59907288,,,False,,SRS058770.139587-T1-C
59907440,,,False,,SRS058770.139739-T1-C
59919098,,,False,,SRS058770.151397-T1-C
59934172,,,False,,SRS058770.166471-T1-C
59960131,,,False,,SRS062427.10737-T1-C
59968038,,,False,,763435843-stool1_revised_C450956_1_gene87352 strand:+  start:294 stop:1427 length:1134 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11
59970321,,,False,,SRS062427.21420-T1-C
59992016,,,False,,SRS063040.241244-T1-C
59992162,,,False,,SRS063040.241390-T1-C
60031128,,,False,,SRS063985.5258-T1-C
60036217,,,False,,SRS063985.11588-T1-C
60042154,,,False,,SRS021484.29973-T1-C
60101138,,,False,,SRS063985.92154-T1-C
60133679,,,False,,SRS063985.127413-T1-C
60139890,,,False,,SRS063985.133624-T1-C
60144368,,,False,,SRS063040.142293-T1-C
60144736,,,False,,SRS051882.91287-T1-C
60148099,,,False,,SRS063985.141833-T1-C
60154270,,,False,,SRS063040.7659-T1-C
60159293,,,False,,SRS049712.33135-T1-C
60162771,,,False,,SRS043701.21783-T1-C
60184200,,,False,,SRS015854.136980-T1-C
60186186,,,False,,SRS063985.179920-T1-C
60186911,,,False,,SRS063985.180645-T1-C
60193447,,,False,,SRS063985.187181-T1-C
60198961,,,False,,SRS024388.87147-T1-C
60202340,,,False,,SRS063985.196074-T1-C
60238881,,,False,,SRS022071.90270-T1-C
60251870,,,False,,SRS020233.78393-T1-C
60255223,,,False,,SRS017433.117882-T1-C
60259466,,,False,,SRS064276.46208-T1-C
60273017,,,False,,SRS064276.62265-T1-C
60273165,,,False,,SRS064276.62446-T1-C
60276174,,,False,,SRS064276.66045-T1-C
60288055,,,False,,SRS064276.80355-T1-C
60289904,,,False,,SRS064276.82499-T1-C
60291611,,,False,,SRS016267.63825-T1-C
60303775,,,False,,SRS014613.128316-T1-C
60305728,,,False,,SRS064276.101337-T1-C
60323447,,,False,,SRS053335.7351-T1-C
60323710,,,False,,MH0267_GL0157653  [gene]  locus=scaffold90812_3:3:650:+ [Lack both ends] codon-table.11
60331649,,,False,,SRS064276.131227-T1-C
60336178,,,False,,SRS064276.136245-T1-C
60338781,,,False,,SRS064276.139187-T1-C
60340935,,,False,,SRS023914.154936-T1-C
60347488,,,False,,SRS064276.148828-T1-C
60350763,rpsB,rpsB,False,1239,gi|490758754|ref|WP_004621043.1| 30S ribosomal protein S2 [Clostridium papyrosolvens]
60356400,,,False,,SRS017521.211408-T1-C
60375800,,,False,,SRS017103.46676-T1-C
60376859,,,False,,SRS064276.179145-T1-C
60382798,,,False,,SRS064276.185084-T1-C
60387272,,,False,,SRS064276.189558-T1-C
60389300,,,False,,SRS064276.191586-T1-C
60391934,,,False,,SRS064276.194220-T1-C
60395104,,,False,,SRS064276.197390-T1-C
60401729,,,False,,SRS024265.67056-T1-C
60403481,,,False,,SRS064276.205767-T1-C
60407138,,,False,,SRS019161.33295-T1-C
60409099,,,False,,SRS064276.211385-T1-C
60409287,,,False,,SRS019685.116102-T1-C
60414557,,,False,,SRS064276.216843-T1-C
60414646,,,False,,SRS015133.163790-T1-C
60421502,,,False,,SRS064276.223788-T1-C
60426990,,,False,,SRS064276.229276-T1-C
60427505,,,False,,SRS015133.26802-T1-C
60429321,,,False,,V1.UC42-0_GL0059702  [gene]  locus=scaffold31241_4:808:1320:- [Lack 5'-end] codon-table.11
60430276,,,False,,SRS064276.232562-T1-C
60433306,,,False,,SRS016267.65226-T1-C
60451368,,,False,,SRS050422.258584-T1-C
60458403,,,False,,SRS064276.260689-T1-C
60465341,,,False,,SRS015217.125103-T1-C
60467979,,,False,,SRS022071.171924-T1-C
60479517,,,False,,SRS062427.54130-T1-C
60493652,,,False,,SRS062427.68265-T1-C
60500208,,,False,,SRS063040.200210-T1-C
60505955,,,False,,SRS042284.46313-T1-C
60509367,,,False,,SRS062427.83980-T1-C
60554270,,,False,,SRS063040.38806-T1-C
60556510,,,False,,SRS053335.27578-T1-C
60560712,,,False,,SRS053335.100697-T1-C
60563711,,,False,,SRS063040.51114-T1-C
60577156,,,False,,SRS063040.67943-T1-C
60579523,,,False,,SRS016495.65019-T1-C
60579822,,,False,,SRS063040.71098-T1-C
60582086,,,False,,SRS024435.62246-T1-C
60582561,,,False,,SRS063040.74415-T1-C
60583999,,,False,,SRS063040.76084-T1-C
60586531,,,False,,SRS019601.202094-T1-C
60607682,,,False,,SRS063040.103044-T1-C
60608206,,,False,,SRS063040.103625-T1-C
60614807,,,False,,S-Fe3_GL0177356_1_588_+
60641019,,,False,,SRS063040.137702-T1-C
60644728,,,False,,SRS045713.81084-T1-C
60652160,,,False,,SRS063040.148843-T1-C
60662052,,,False,,SRS063040.158735-T1-C
60663896,,,False,,SRS012273.138177-T1-C
60669889,,,False,,SRS063040.166572-T1-C
60689874,,,False,,SRS063040.186557-T1-C
60711387,,,False,,SRS017103.76339-T1-C
60711620,,,False,,SRS063040.208303-T1-C
60716011,,,False,,SRS063040.212694-T1-C
60718055,,,False,,SRS024435.146048-T1-C
60719045,,,False,,SRS063040.215728-T1-C
60720976,,,False,,SRS063040.217659-T1-C
60723238,,,False,,SRS014313.34818-T1-C
60726192,,,False,,SRS063040.222875-T1-C
60729019,,,False,,SRS063040.225702-T1-C
60732264,,,False,,SRS063040.228947-T1-C
60734806,,,False,,SRS063040.231489-T1-C
60735612,,,False,,SRS024625.111510-T1-C
60744689,,,False,,SRS064276.271873-T1-C
60748690,,,False,,SRS064276.275874-T1-C
60770176,,,False,,SRS017821.121907-T1-C
60800392,,,False,,SRS019397.24424-T1-C
60828743,,,False,,SRS020869.83091-T1-C
60837740,,,False,,SRS064557.93960-T1-C
60838122,,,False,,SRS064557.94342-T1-C
60848775,,,False,,SRS064557.104995-T1-C
60851325,,,False,,SRS017191.111829-T1-C
60854807,,,False,,SRS013476.47308-T1-C
60892359,,,False,,SRS016954.112985-T1-C
60912602,,,False,,SRS064645.29198-T1-C
60931305,,,False,,SRS064645.47901-T1-C
60933975,,,False,,SRS064645.50571-T1-C
60950488,,,False,,SRS011061.156788-T1-C
60965023,,,False,,SRS015217.178991-T1-C
60969702,,,False,,SRS021484.105903-T1-C
60995201,,,False,,SRS077730.40971-T1-C
61001324,,,False,,SRS013476.96841-T1-C
61027656,,,False,,SRS077730.75051-T1-C
61032689,,,False,,SRS077730.80100-T1-C
61034581,,,False,,SRS017521.105161-T1-C
61040332,,,False,,SRS023346.24712-T1-C
61058883,,,False,,SRS014613.98003-T1-C
61073498,,,False,,SRS077730.120909-T1-C
61077784,,,False,,SRS077730.125195-T1-C
61079203,,,False,,SRS014287.109208-T1-C
61080863,,,False,,SRS014683.123056-T1-C
61081345,,,False,,SRS017103.104213-T1-C
61090531,,,False,,MH0093_GL0040359  [gene]  locus=scaffold41947_1:2:295:+ [Lack 5'-end] codon-table.11
61101492,,,False,,SRS077730.148903-T1-C
61103014,,,False,,SRS077730.150425-T1-C
61106290,,,False,,SRS077730.153701-T1-C
61128443,,,False,,O2.UC13-1_GL0101240  [gene]  locus=scaffold44951_3:3:581:+ [Lack both ends] codon-table.11
61129631,,,False,,SZEY-66A_GL0043929  [gene]  locus=scaffold8238_7:1:1401:- [Lack both ends] codon-table.11
61134852,,,False,,17_GL0132178_1_1871_+
61183398,,,False,,SRS048870.1522-T1-C
61190308,,,False,,SRS053398.114107-T1-C
61196429,,,False,,SRS011529.84844-T1-C
61204798,,,False,,SRS065504.44704-T1-C
61212245,,,False,,SRS020233.33493-T1-C
61233117,,,False,,SRS065504.76480-T1-C
61233297,,,False,,SRS016989.104931-T1-C
61237007,,,False,,SRS018427.38676-T1-C
61238641,,,False,,SRS065504.82451-T1-C
61265311,,,False,,SRS065504.110546-T1-C
61265369,,,False,,SRS020328.30751-T1-C
61299391,,,False,,SRS065504.144927-T1-C
61306679,,,False,,SRS015782.97724-T1-C
61325585,,,False,,SRS065504.171121-T1-C
61326655,,,False,,SRS021948.31933-T1-C
61347023,,,False,,SRS014979.178930-T1-C
61350739,,,False,,SRS065504.196275-T1-C
61367884,,,False,,SRS065504.213420-T1-C
61367938,,,False,,MH-6-5_GL0037625_1_621_+
61375165,,,False,,SRS048870.86175-T1-C
61376329,,,False,,SRS065504.221865-T1-C
61384106,,,False,,SRS042628.125196-T1-C
61386176,,,False,,SRS065504.231712-T1-C
61391094,,,False,,SRS015578.79759-T1-C
61413217,,,False,,SRS011405.85017-T1-C
61439687,,,False,,SRS077730.5936-T1-C
61449960,"IGLC2,IGLC1,IGLC6,IGLC3,IGLC7",,True,9606,sp|A0M8Q6|LAC7_HUMAN Ig lambda-7 chain C region OS=Homo sapiens GN=IGLC7 PE=1 SV=2
61450504,"POTEE,POTEF",,True,9606,sp|A5A3E0|POTEF_HUMAN POTE ankyrin domain family member F OS=Homo sapiens GN=POTEF PE=1 SV=2
61451306,"Selenbp2,Selenbp1,SELENBP1",,True,314146,tr|A6PVW9|A6PVW9_HUMAN Selenium-binding protein 1 OS=Homo sapiens GN=SELENBP1 PE=1 SV=2
61451406,"Clca1,CLCA1",,True,314146,sp|A8K7I4|CLCA1_HUMAN Calcium-activated chloride channel regulator 1 OS=Homo sapiens GN=CLCA1 PE=1 SV=3
61451465,CLCA4,CLCA4,True,9606,"tr|A8MQC9|A8MQC9_HUMAN Calcium-activated chloride channel regulator 4, 30 kDa form OS=Homo sapiens GN=CLCA4 PE=2 SV=2"
61452516,CELA3A,CELA3A,True,9606,tr|B1AQ52|B1AQ52_HUMAN Chymotrypsin-like elastase family member 3A OS=Homo sapiens GN=CELA3A PE=2 SV=1
61452518,CELA3A,CELA3A,True,9606,tr|B1AQ55|B1AQ55_HUMAN Chymotrypsin-like elastase family member 3A (Fragment) OS=Homo sapiens GN=CELA3A PE=2 SV=1
61453488,CA4,CA4,True,9606,tr|B4DQA4|B4DQA4_HUMAN Carbonic anhydrase 4 OS=Homo sapiens GN=CA4 PE=4 SV=1
61455010,ARF3,ARF3,True,9606,tr|B7ZB63|B7ZB63_HUMAN ADP-ribosylation factor 3 OS=Homo sapiens GN=ARF3 PE=2 SV=1
61455332,IGLL5,IGLL5,True,9606,sp|B9A064|IGLL5_HUMAN Immunoglobulin lambda-like polypeptide 5 OS=Homo sapiens GN=IGLL5 PE=2 SV=2
61457460,APOD,APOD,True,9606,tr|C9JF17|C9JF17_HUMAN Apolipoprotein D (Fragment) OS=Homo sapiens GN=APOD PE=2 SV=1
61457515,SLC26A3,SLC26A3,True,9606,tr|C9JFJ2|C9JFJ2_HUMAN Chloride anion exchanger (Fragment) OS=Homo sapiens GN=SLC26A3 PE=2 SV=1
61458276,"ACY1,ABHD14A-ACY1",,True,9606,tr|C9JMV9|C9JMV9_HUMAN Protein ABHD14A-ACY1 OS=Homo sapiens GN=ABHD14A-ACY1 PE=4 SV=1
61458321,,,True,9606,tr|C9JNC2|C9JNC2_HUMAN Uncharacterized protein OS=Homo sapiens PE=2 SV=3
61458545,CPA1,CPA1,True,9606,tr|C9JQ63|C9JQ63_HUMAN Carboxypeptidase A1 (Fragment) OS=Homo sapiens GN=CPA1 PE=2 SV=1
61458672,"Mme,MME",,True,314146,tr|C9JR96|C9JR96_HUMAN Neprilysin (Fragment) OS=Homo sapiens GN=MME PE=2 SV=1
